"Sophia earns $50 an hour for babysitting. Yesterday, she just did 97 minutes of babysitting. How much did she earn?","Sophia earns $50 an hour for babysitting. Yesterday, she just did 97 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Sophia earns 50/60 = $<<50/60=0.8333333333333334>>0.8333333333333334 per minute. Working 97 minutes, she earned 0.8333333333333334 x 97 = $<<0.8333333333333334*97=80.83333333333334>>80.83333333333334. #### 80.83333333333334"
"Charlotte earns $10 an hour for babysitting. Yesterday, she just did 30 minutes of babysitting. How much did she earn?","Charlotte earns $10 an hour for babysitting. Yesterday, she just did 30 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Charlotte earns 10/60 = $<<10/60=0.16666666666666666>>0.16666666666666666 per minute. Working 30 minutes, she earned 0.16666666666666666 x 30 = $<<0.16666666666666666*30=5.0>>5.0. #### 5.0"
"Amelia earns $61 an hour for babysitting. Yesterday, she just did 63 minutes of babysitting. How much did she earn?","Amelia earns $61 an hour for babysitting. Yesterday, she just did 63 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Amelia earns 61/60 = $<<61/60=1.0166666666666666>>1.0166666666666666 per minute. Working 63 minutes, she earned 1.0166666666666666 x 63 = $<<1.0166666666666666*63=64.05>>64.05. #### 64.05"
"Isabella earns $37 an hour for babysitting. Yesterday, she just did 57 minutes of babysitting. How much did she earn?","Isabella earns $37 an hour for babysitting. Yesterday, she just did 57 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Isabella earns 37/60 = $<<37/60=0.6166666666666667>>0.6166666666666667 per minute. Working 57 minutes, she earned 0.6166666666666667 x 57 = $<<0.6166666666666667*57=35.15>>35.15. #### 35.15"
"Emma earns $32 an hour for babysitting. Yesterday, she just did 78 minutes of babysitting. How much did she earn?","Emma earns $32 an hour for babysitting. Yesterday, she just did 78 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Emma earns 32/60 = $<<32/60=0.5333333333333333>>0.5333333333333333 per minute. Working 78 minutes, she earned 0.5333333333333333 x 78 = $<<0.5333333333333333*78=41.6>>41.6. #### 41.6"
"Amelia earns $19 an hour for babysitting. Yesterday, she just did 62 minutes of babysitting. How much did she earn?","Amelia earns $19 an hour for babysitting. Yesterday, she just did 62 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Amelia earns 19/60 = $<<19/60=0.31666666666666665>>0.31666666666666665 per minute. Working 62 minutes, she earned 0.31666666666666665 x 62 = $<<0.31666666666666665*62=19.633333333333333>>19.633333333333333. #### 19.633333333333333"
"Ava earns $28 an hour for babysitting. Yesterday, she just did 96 minutes of babysitting. How much did she earn?","Ava earns $28 an hour for babysitting. Yesterday, she just did 96 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Ava earns 28/60 = $<<28/60=0.4666666666666667>>0.4666666666666667 per minute. Working 96 minutes, she earned 0.4666666666666667 x 96 = $<<0.4666666666666667*96=44.8>>44.8. #### 44.8"
"Amelia earns $36 an hour for babysitting. Yesterday, she just did 59 minutes of babysitting. How much did she earn?","Amelia earns $36 an hour for babysitting. Yesterday, she just did 59 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Amelia earns 36/60 = $<<36/60=0.6>>0.6 per minute. Working 59 minutes, she earned 0.6 x 59 = $<<0.6*59=35.4>>35.4. #### 35.4"
"Mia earns $44 an hour for babysitting. Yesterday, she just did 22 minutes of babysitting. How much did she earn?","Mia earns $44 an hour for babysitting. Yesterday, she just did 22 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Mia earns 44/60 = $<<44/60=0.7333333333333333>>0.7333333333333333 per minute. Working 22 minutes, she earned 0.7333333333333333 x 22 = $<<0.7333333333333333*22=16.133333333333333>>16.133333333333333. #### 16.133333333333333"
"Mia earns $72 an hour for babysitting. Yesterday, she just did 96 minutes of babysitting. How much did she earn?","Mia earns $72 an hour for babysitting. Yesterday, she just did 96 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Mia earns 72/60 = $<<72/60=1.2>>1.2 per minute. Working 96 minutes, she earned 1.2 x 96 = $<<1.2*96=115.19999999999999>>115.19999999999999. #### 115.19999999999999"
"Isabella earns $43 an hour for babysitting. Yesterday, she just did 41 minutes of babysitting. How much did she earn?","Isabella earns $43 an hour for babysitting. Yesterday, she just did 41 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Isabella earns 43/60 = $<<43/60=0.7166666666666667>>0.7166666666666667 per minute. Working 41 minutes, she earned 0.7166666666666667 x 41 = $<<0.7166666666666667*41=29.383333333333333>>29.383333333333333. #### 29.383333333333333"
"Ava earns $57 an hour for babysitting. Yesterday, she just did 22 minutes of babysitting. How much did she earn?","Ava earns $57 an hour for babysitting. Yesterday, she just did 22 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Ava earns 57/60 = $<<57/60=0.95>>0.95 per minute. Working 22 minutes, she earned 0.95 x 22 = $<<0.95*22=20.9>>20.9. #### 20.9"
"Sophia earns $14 an hour for babysitting. Yesterday, she just did 73 minutes of babysitting. How much did she earn?","Sophia earns $14 an hour for babysitting. Yesterday, she just did 73 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Sophia earns 14/60 = $<<14/60=0.23333333333333334>>0.23333333333333334 per minute. Working 73 minutes, she earned 0.23333333333333334 x 73 = $<<0.23333333333333334*73=17.033333333333335>>17.033333333333335. #### 17.033333333333335"
"Mia earns $70 an hour for babysitting. Yesterday, she just did 44 minutes of babysitting. How much did she earn?","Mia earns $70 an hour for babysitting. Yesterday, she just did 44 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Mia earns 70/60 = $<<70/60=1.1666666666666667>>1.1666666666666667 per minute. Working 44 minutes, she earned 1.1666666666666667 x 44 = $<<1.1666666666666667*44=51.333333333333336>>51.333333333333336. #### 51.333333333333336"
"Amelia earns $14 an hour for babysitting. Yesterday, she just did 51 minutes of babysitting. How much did she earn?","Amelia earns $14 an hour for babysitting. Yesterday, she just did 51 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Amelia earns 14/60 = $<<14/60=0.23333333333333334>>0.23333333333333334 per minute. Working 51 minutes, she earned 0.23333333333333334 x 51 = $<<0.23333333333333334*51=11.9>>11.9. #### 11.9"
"Ava earns $11 an hour for babysitting. Yesterday, she just did 34 minutes of babysitting. How much did she earn?","Ava earns $11 an hour for babysitting. Yesterday, she just did 34 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Ava earns 11/60 = $<<11/60=0.18333333333333332>>0.18333333333333332 per minute. Working 34 minutes, she earned 0.18333333333333332 x 34 = $<<0.18333333333333332*34=6.2333333333333325>>6.2333333333333325. #### 6.2333333333333325"
"Charlotte earns $16 an hour for babysitting. Yesterday, she just did 44 minutes of babysitting. How much did she earn?","Charlotte earns $16 an hour for babysitting. Yesterday, she just did 44 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Charlotte earns 16/60 = $<<16/60=0.26666666666666666>>0.26666666666666666 per minute. Working 44 minutes, she earned 0.26666666666666666 x 44 = $<<0.26666666666666666*44=11.733333333333333>>11.733333333333333. #### 11.733333333333333"
"Emma earns $82 an hour for babysitting. Yesterday, she just did 74 minutes of babysitting. How much did she earn?","Emma earns $82 an hour for babysitting. Yesterday, she just did 74 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Emma earns 82/60 = $<<82/60=1.3666666666666667>>1.3666666666666667 per minute. Working 74 minutes, she earned 1.3666666666666667 x 74 = $<<1.3666666666666667*74=101.13333333333334>>101.13333333333334. #### 101.13333333333334"
"Sophia earns $38 an hour for babysitting. Yesterday, she just did 21 minutes of babysitting. How much did she earn?","Sophia earns $38 an hour for babysitting. Yesterday, she just did 21 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Sophia earns 38/60 = $<<38/60=0.6333333333333333>>0.6333333333333333 per minute. Working 21 minutes, she earned 0.6333333333333333 x 21 = $<<0.6333333333333333*21=13.299999999999999>>13.299999999999999. #### 13.299999999999999"
"Emma earns $10 an hour for babysitting. Yesterday, she just did 17 minutes of babysitting. How much did she earn?","Emma earns $10 an hour for babysitting. Yesterday, she just did 17 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Emma earns 10/60 = $<<10/60=0.16666666666666666>>0.16666666666666666 per minute. Working 17 minutes, she earned 0.16666666666666666 x 17 = $<<0.16666666666666666*17=2.833333333333333>>2.833333333333333. #### 2.833333333333333"
"Sophia earns $25 an hour for babysitting. Yesterday, she just did 95 minutes of babysitting. How much did she earn?","Sophia earns $25 an hour for babysitting. Yesterday, she just did 95 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Sophia earns 25/60 = $<<25/60=0.4166666666666667>>0.4166666666666667 per minute. Working 95 minutes, she earned 0.4166666666666667 x 95 = $<<0.4166666666666667*95=39.583333333333336>>39.583333333333336. #### 39.583333333333336"
"Emma earns $58 an hour for babysitting. Yesterday, she just did 48 minutes of babysitting. How much did she earn?","Emma earns $58 an hour for babysitting. Yesterday, she just did 48 minutes of babysitting. She didn't do any babysitting today. How much did she earn?","Emma earns 58/60 = $<<58/60=0.9666666666666667>>0.9666666666666667 per minute. Working 48 minutes, she earned 0.9666666666666667 x 48 = $<<0.9666666666666667*48=46.4>>46.4. #### 46.4"
