question,actual_response,predicted_response,actual_answer,predicted_answer,is_correct
"Isabella earns $41 an hour for babysitting. Yesterday, she just did 36 minutes of babysitting. How much did she earn?","Isabella earns 41/60 = $<<41/60=0.6833333333333333>>0.6833333333333333 per minute. Working 36 minutes, she earned 0.6833333333333333 x 36 = $<<0.6833333333333333*36=24.6>>24.6. #### 24.6","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 36 minutes is equal to 36/60 = 0.6 hours.

**2. Calculate earnings:**

* Isabella earned $41 per hour, and worked 0.6 hours, so she earned $41 * 0.6 = $24.60.

**Answer:** Isabella earned $24.60. 
",24.6,24.6,True
"Amelia earns $48 an hour for babysitting. Yesterday, she just did 76 minutes of babysitting. How much did she earn?","Amelia earns 48/60 = $<<48/60=0.8>>0.8 per minute. Working 76 minutes, she earned 0.8 x 76 = $<<0.8*76=60.800000000000004>>60.800000000000004. #### 60.800000000000004","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 76 minutes is equal to 76 / 60 = 1.27 hours.

**2. Calculate earnings:**

* Amelia earned $48 per hour, so she earned 1.27 hours * $48/hour = $60.16

**Answer:** Amelia earned $60.16. 
",60.800000000000004,60.16,False
"Olivia earns $67 an hour for babysitting. Yesterday, she just did 30 minutes of babysitting. How much did she earn?","Olivia earns 67/60 = $<<67/60=1.1166666666666667>>1.1166666666666667 per minute. Working 30 minutes, she earned 1.1166666666666667 x 30 = $<<1.1166666666666667*30=33.5>>33.5. #### 33.5","Here's how to solve the problem:

* **Convert minutes to hours:** 30 minutes / 60 minutes per hour = 0.5 hours
* **Multiply hourly rate by time worked:** $67 per hour * 0.5 hours = $33.50

Olivia earned **$33.50**. 
",33.5,33.5,True
"Charlotte earns $47 an hour for babysitting. Yesterday, she just did 29 minutes of babysitting. How much did she earn?","Charlotte earns 47/60 = $<<47/60=0.7833333333333333>>0.7833333333333333 per minute. Working 29 minutes, she earned 0.7833333333333333 x 29 = $<<0.7833333333333333*29=22.716666666666665>>22.716666666666665. #### 22.716666666666665","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 29 minutes is equal to 29/60 hours.

**2. Calculate earnings:**

* Charlotte earns $47 per hour, so she earned $47 * (29/60) = $22.13 (rounded to the nearest cent).


**Answer:** Charlotte earned $22.13. 
",22.716666666666665,22.13,False
"Olivia earns $80 an hour for babysitting. Yesterday, she just did 96 minutes of babysitting. How much did she earn?","Olivia earns 80/60 = $<<80/60=1.3333333333333333>>1.3333333333333333 per minute. Working 96 minutes, she earned 1.3333333333333333 x 96 = $<<1.3333333333333333*96=128.0>>128.0. #### 128.0","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 96 minutes is equal to 96 / 60 = 1.6 hours.

**2. Calculate earnings:**

* Olivia earned $80 per hour and worked 1.6 hours, so she earned $80 * 1.6 = $128.

**Answer:** Olivia earned $128. 
",128.0,128.0,True
"Charlotte earns $68 an hour for babysitting. Yesterday, she just did 49 minutes of babysitting. How much did she earn?","Charlotte earns 68/60 = $<<68/60=1.1333333333333333>>1.1333333333333333 per minute. Working 49 minutes, she earned 1.1333333333333333 x 49 = $<<1.1333333333333333*49=55.53333333333333>>55.53333333333333. #### 55.53333333333333","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 49 minutes is equal to 49/60 hours.

**2. Calculate earnings:**

* Charlotte earns $68 per hour, so she earned $68 * (49/60) = $55.87 (rounded to the nearest cent).


**Answer:** Charlotte earned $55.87. 
",55.53333333333333,55.87,False
"Olivia earns $41 an hour for babysitting. Yesterday, she just did 99 minutes of babysitting. How much did she earn?","Olivia earns 41/60 = $<<41/60=0.6833333333333333>>0.6833333333333333 per minute. Working 99 minutes, she earned 0.6833333333333333 x 99 = $<<0.6833333333333333*99=67.65>>67.65. #### 67.65","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 99 minutes is equal to 99 / 60 = 1.65 hours.

**2. Calculate earnings:**

* Olivia earned $41 per hour, so she earned 1.65 hours * $41/hour = $68.15

**Answer:** Olivia earned $68.15. 
",67.65,68.15,False
"Ava earns $20 an hour for babysitting. Yesterday, she just did 53 minutes of babysitting. How much did she earn?","Ava earns 20/60 = $<<20/60=0.3333333333333333>>0.3333333333333333 per minute. Working 53 minutes, she earned 0.3333333333333333 x 53 = $<<0.3333333333333333*53=17.666666666666664>>17.666666666666664. #### 17.666666666666664","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 53 minutes is equal to 53/60 hours.

**2. Calculate earnings:**

* Ava earns $20 per hour, so she earned $20 * (53/60) = $17.83 (rounded to the nearest cent).


**Answer:** Ava earned $17.83. 
",17.666666666666664,17.83,False
"Olivia earns $94 an hour for babysitting. Yesterday, she just did 88 minutes of babysitting. How much did she earn?","Olivia earns 94/60 = $<<94/60=1.5666666666666667>>1.5666666666666667 per minute. Working 88 minutes, she earned 1.5666666666666667 x 88 = $<<1.5666666666666667*88=137.86666666666667>>137.86666666666667. #### 137.86666666666667","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 88 minutes is equal to 88 / 60 = 1.47 hours (approximately).

**2. Calculate earnings:**

* Olivia earned $94 per hour, so she earned 1.47 hours * $94/hour = $137.18 (approximately).

**Answer:** Olivia earned approximately $137.18. 
",137.86666666666667,137.18,False
"Olivia earns $77 an hour for babysitting. Yesterday, she just did 20 minutes of babysitting. How much did she earn?","Olivia earns 77/60 = $<<77/60=1.2833333333333334>>1.2833333333333334 per minute. Working 20 minutes, she earned 1.2833333333333334 x 20 = $<<1.2833333333333334*20=25.666666666666668>>25.666666666666668. #### 25.666666666666668","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 20 minutes is equal to 20/60 = 1/3 of an hour.

**2. Calculate earnings:**

* Olivia earns $77 per hour, so for 1/3 of an hour, she earns $77 * (1/3) = $25.67 


**Answer:** Olivia earned $25.67. 
",25.666666666666668,25.67,True
"Mia earns $91 an hour for babysitting. Yesterday, she just did 29 minutes of babysitting. How much did she earn?","Mia earns 91/60 = $<<91/60=1.5166666666666666>>1.5166666666666666 per minute. Working 29 minutes, she earned 1.5166666666666666 x 29 = $<<1.5166666666666666*29=43.983333333333334>>43.983333333333334. #### 43.983333333333334","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 29 minutes is equal to 29/60 hours.

**2. Calculate earnings:**

* Mia earned $91 per hour, so she earned $91 * (29/60) = $44.55 

**Answer:** Mia earned $44.55 yesterday. 
",43.983333333333334,44.55,False
"Isabella earns $53 an hour for babysitting. Yesterday, she just did 33 minutes of babysitting. How much did she earn?","Isabella earns 53/60 = $<<53/60=0.8833333333333333>>0.8833333333333333 per minute. Working 33 minutes, she earned 0.8833333333333333 x 33 = $<<0.8833333333333333*33=29.15>>29.15. #### 29.15","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 33 minutes is equal to 33/60 = 0.55 hours.

**2. Calculate earnings:**

* Isabella earned $53 per hour, and worked 0.55 hours, so she earned $53 * 0.55 = $29.15.

**Answer:** Isabella earned $29.15 yesterday. 
",29.15,29.15,True
"Emma earns $18 an hour for babysitting. Yesterday, she just did 64 minutes of babysitting. How much did she earn?","Emma earns 18/60 = $<<18/60=0.3>>0.3 per minute. Working 64 minutes, she earned 0.3 x 64 = $<<0.3*64=19.2>>19.2. #### 19.2","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 64 minutes is equal to 64 / 60 = 1.07 hours (approximately).

**2. Calculate earnings:**

* Emma earned $18 per hour, so she earned 1.07 * $18 = $19.46 (approximately).

**Answer:** Emma earned approximately $19.46. 
",19.2,19.46,False
"Charlotte earns $70 an hour for babysitting. Yesterday, she just did 63 minutes of babysitting. How much did she earn?","Charlotte earns 70/60 = $<<70/60=1.1666666666666667>>1.1666666666666667 per minute. Working 63 minutes, she earned 1.1666666666666667 x 63 = $<<1.1666666666666667*63=73.5>>73.5. #### 73.5","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 63 minutes is equal to 63/60 = 1.05 hours.

**2. Calculate earnings:**

* Charlotte earned $70 per hour, and worked 1.05 hours, so she earned $70 * 1.05 = $73.50

**Answer:** Charlotte earned $73.50. 
",73.5,73.5,True
"Mia earns $65 an hour for babysitting. Yesterday, she just did 89 minutes of babysitting. How much did she earn?","Mia earns 65/60 = $<<65/60=1.0833333333333333>>1.0833333333333333 per minute. Working 89 minutes, she earned 1.0833333333333333 x 89 = $<<1.0833333333333333*89=96.41666666666666>>96.41666666666666. #### 96.41666666666666","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 89 minutes is equal to 89/60 = 1.4833 hours (approximately).

**2. Calculate earnings:**

* Mia earned $65 per hour, so she earned 1.4833 hours * $65/hour = $97.00 (approximately).

**Answer:** Mia earned approximately $97.00. 
",96.41666666666666,97.0,False
"Sophia earns $25 an hour for babysitting. Yesterday, she just did 15 minutes of babysitting. How much did she earn?","Sophia earns 25/60 = $<<25/60=0.4166666666666667>>0.4166666666666667 per minute. Working 15 minutes, she earned 0.4166666666666667 x 15 = $<<0.4166666666666667*15=6.25>>6.25. #### 6.25","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 15 minutes is equal to 15/60 = 0.25 hours.

**2. Calculate earnings:**

* Sophia earned $25 per hour, and she worked 0.25 hours, so she earned $25 * 0.25 = $6.25.

**Answer:** Sophia earned $6.25. 
",6.25,6.25,True
"Charlotte earns $64 an hour for babysitting. Yesterday, she just did 62 minutes of babysitting. How much did she earn?","Charlotte earns 64/60 = $<<64/60=1.0666666666666667>>1.0666666666666667 per minute. Working 62 minutes, she earned 1.0666666666666667 x 62 = $<<1.0666666666666667*62=66.13333333333333>>66.13333333333333. #### 66.13333333333333","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 62 minutes is equal to 62/60 = 1.033 hours (approximately).

**2. Calculate earnings:**

* Charlotte earned $64 per hour, so she earned 1.033 hours * $64/hour = $66.99 (approximately).

**Answer:** Charlotte earned approximately $66.99. 
",66.13333333333333,66.99,False
"Isabella earns $17 an hour for babysitting. Yesterday, she just did 27 minutes of babysitting. How much did she earn?","Isabella earns 17/60 = $<<17/60=0.2833333333333333>>0.2833333333333333 per minute. Working 27 minutes, she earned 0.2833333333333333 x 27 = $<<0.2833333333333333*27=7.6499999999999995>>7.6499999999999995. #### 7.6499999999999995","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 27 minutes is equal to 27/60 = 0.45 hours.

**2. Calculate earnings:**

* Isabella earns $17 per hour, so she earned $17 * 0.45 = $7.65.

**Answer:** Isabella earned $7.65 yesterday. 
",7.6499999999999995,7.65,True
"Sophia earns $50 an hour for babysitting. Yesterday, she just did 97 minutes of babysitting. How much did she earn?","Sophia earns 50/60 = $<<50/60=0.8333333333333334>>0.8333333333333334 per minute. Working 97 minutes, she earned 0.8333333333333334 x 97 = $<<0.8333333333333334*97=80.83333333333334>>80.83333333333334. #### 80.83333333333334","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 97 minutes is equal to 97 / 60 = 1.616 hours (approximately).

**2. Calculate earnings:**

* Sophia earned $50 per hour, so she earned 1.616 hours * $50/hour = $80.80 (approximately).

**Answer:** Sophia earned approximately $80.80. 
",80.83333333333334,80.8,True
"Charlotte earns $10 an hour for babysitting. Yesterday, she just did 30 minutes of babysitting. How much did she earn?","Charlotte earns 10/60 = $<<10/60=0.16666666666666666>>0.16666666666666666 per minute. Working 30 minutes, she earned 0.16666666666666666 x 30 = $<<0.16666666666666666*30=5.0>>5.0. #### 5.0","Here's how to solve the problem:

* **Convert minutes to hours:** 30 minutes / 60 minutes per hour = 0.5 hours
* **Multiply hourly rate by time worked:** $10/hour * 0.5 hours = $5

Charlotte earned **$5**. 
",5.0,5.0,True
"Amelia earns $61 an hour for babysitting. Yesterday, she just did 63 minutes of babysitting. How much did she earn?","Amelia earns 61/60 = $<<61/60=1.0166666666666666>>1.0166666666666666 per minute. Working 63 minutes, she earned 1.0166666666666666 x 63 = $<<1.0166666666666666*63=64.05>>64.05. #### 64.05","Here's how to solve the problem:

**1. Convert minutes to hours:**

* There are 60 minutes in an hour, so 63 minutes is equal to 63/60 = 1.05 hours.

**2. Calculate earnings:**

* Amelia earned $61 per hour, and worked 1.05 hours, so she earned $61 * 1.05 = $64.05

**Answer:** Amelia earned $64.05 yesterday. 
",64.05,64.05,True
